,Fecha,Tipo de cambio de las principales monedas - promedio del período (S/ por UM) - Dólar Americano (US$),Tipo de cambio de las principales monedas - promedio del período (S/ por UM) - Euro (E),Tipo de cambio de las principales monedas - promedio del período (S/ por UM) - Yen  (¥),Tipo de cambio de las principales monedas - promedio del período (S/ por UM) - Real Brasileño (R),Tipo de cambio de las principales monedas - promedio del período (S/ por UM) - Libra Esterlina (£),Tipo de cambio de las principales monedas - promedio del período (S/ por UM) - Peso Chileno ($),Tipo de cambio de las principales monedas - promedio del período (S/ por UM) - Yuan Chino,Tipo de cambio de las principales monedas - promedio del período (S/ por UM) - Peso Colombiano ($),Tipo de cambio de las principales monedas - promedio del período (S/ por UM) - Peso Mexicano ($),Tipo de cambio de las principales monedas - promedio del período (S/ por UM) - Franco Suizo ($),Tipo de cambio de las principales monedas - promedio del período (S/ por UM) - Dólar Canadiense (Can$)
0,Ene.1992,0.987954545454545,1.27594329545455,0.00789794983975174,1906.62088998098,1.78938373080951,0.00267195279365665,0.181339282585589,0.00138781440844435,0.321970807980076,0.703821717927296,0.854279259163084
1,Feb.1992,0.9715,1.2275874,0.00761960784313726,1518.21704660683,1.72577344493868,0.00279279020295521,0.177816418047039,0.00134696893860511,0.31710644853834,0.666826824078523,0.821543639484833
2,Mar.1992,0.955,1.1753185,0.00719668425018839,1216.18878787885,1.64680726319601,0.00274157432393638,0.174480213395696,0.00130927736115491,0.311357878984484,0.633331122753498,0.800750058806917
3,Abr.1992,1.0215,1.26860085,0.00764996629970793,1074.51179748553,1.79428988979565,0.0029497545480797,0.185845538069681,0.00138484814797743,0.33300624936838,0.673457278481013,0.860176032351444
4,May.1992,1.131,1.4319591,0.00866202037221414,994.239185569327,2.04761102994292,0.00326350415512465,0.205501853332364,0.00151616708670706,0.365047139818542,0.758856682769726,0.943262470496985
5,Jun.1992,1.17833333333333,1.53583966666667,0.00929211681518282,864.46756746932,2.18313777730018,0.00331924882629108,0.215216769252312,0.00156165994512323,0.377855023387462,0.827539387129246,0.985333391901439
6,Jul.1992,1.23190476190476,1.68586166666667,0.00980425596422413,743.41011671589,2.36391973162978,0.00341011698797166,0.226319951849052,0.00161429384503515,0.395280893142297,0.923190019413041,1.033713663282
7,Ago.1992,1.28325,1.801554675,0.01015952814504,634.679992929206,2.4878153753097,0.00347896220788375,0.236382559360436,0.00166289359683917,0.415121989091827,0.987723214285714,1.07757806300462
8,Sep.1992,1.37022727272727,1.88022586363636,0.0111654764726799,548.607556910814,2.53398072779255,0.00364383382812273,0.249367997511697,0.00175548404597231,0.444052873299761,1.07401416579971,1.12104554104688
9,Oct.1992,1.54928571428571,2.041029,0.0127997828344821,496.20436853782,2.5669635460406,0.00415246774131791,0.27981103402368,0.00196242281498831,0.495960290249956,1.1786390821287,1.2443776404952
10,Nov.1992,1.6155,1.9974042,0.013042319926372,412.640029802158,2.46606583502775,0.00427799698117205,0.287808875665853,0.00202382488496582,0.517829954323263,1.13007589800986,1.27409381999432
11,Dic.1992,1.62600011642799,2.01168734404471,0.0131097324552769,336.803132017061,2.52249083763132,0.00427647182270262,0.280431878242901,0.00201326341361787,0.521459739663966,1.14378173637309,1.27757021784149
12,Ene.1993,1.68975,2.050511625,0.0135169186465083,277.730184492501,2.58864351862491,0.00440119292579376,0.293155794587092,0.0020703356645413,0.542525524947024,1.14319058250457,1.32264882000704
13,Feb.1993,1.75225,2.074664,0.0144861937830688,226.602745736326,2.5187875895537,0.0045171560413498,0.303688105513094,0.00212507534330472,0.565442576398077,1.15370687384777,1.3909561061961
14,Mar.1993,1.83326086956522,2.15994795652174,0.0156595273730693,188.536341496673,2.6767230789838,0.00461522800857262,0.319868244475986,0.0022010602360733,0.589795344582317,1.2053789661156,1.47029593909534
15,Abr.1993,1.9055,2.32413835,0.016946062519454,153.267240653588,2.94636092341472,0.00474961988085446,0.333929166009498,0.00226416125628571,0.615570990146988,1.30576303707257,1.50990491283677
16,May.1993,1.96,2.384732,0.0177531568464234,122.275892591301,3.03487317017277,0.00483974517260112,0.342555534194383,0.00231554334460861,0.627661959201973,1.35346964706207,1.54320380132038
17,Jun.1993,1.99863636363636,2.36278790909091,0.0186196791842404,96.0040972556634,3.02186352970154,0.00495570633185312,0.348352278669147,0.0023274219532898,0.640321777348016,1.35740040996765,1.56312212269371
18,Jul.1993,2.04236842105263,2.31625002631579,0.018958214249073,75.1829775357141,3.05701672981061,0.0050455011760484,0.354503995878052,0.00235388646339068,0.653850819904159,1.34813356197697,1.59346621707138
19,Ago.1993,2.07023809523809,2.33005297619048,0.0199617982377601,57.8180045072322,3.08834960160112,0.00507834493263527,0.358395903198895,0.00236200203455439,0.665115368257436,1.3827398445352,1.58182943378631
20,Sep.1993,2.09045454545454,2.45022177272727,0.0198552001140385,43.4447421197929,3.18584291487655,0.00512127819264202,0.361232857344832,0.00236091798039415,0.671588828173144,1.47224439961304,1.58228491561446
21,Oct.1993,2.13475,2.473107875,0.0199660509325799,32.6198341268837,3.17373262921243,0.00517402263748515,0.368899910140319,0.00238646203546101,0.685489050157344,1.48217707667953,1.60977743257561
22,Nov.1993,2.16380952380952,2.44120990476191,0.0200719772091533,24.2957251852699,3.20387804618717,0.00524559884559885,0.373411828707185,0.00240586079677041,0.685769823411252,1.4448996853591,1.64206935845625
23,Dic.1993,2.15613636363636,2.43363111363636,0.0196550157926301,17.8332894223095,3.2123081361522,0.00506456290051526,0.371312317220563,0.0023619180484635,0.693804538287597,1.47290153062524,1.62029657400216
24,Ene.1994,2.17,2.416512,0.0194601398493534,12.8296111199505,3.2390960384512,0.00504123591590196,0.249425287356322,0.00235562026189916,0.698310539018504,1.47469571658659,1.64722760966019
25,Feb.1994,2.17175,2.427799325,0.0204475959210447,9.11105563393834,3.21096279102164,0.0050660150691642,0.249546123086823,0.00233589326655896,0.697975253093363,1.4889787802955,1.61819109817933
26,Mar.1994,2.16840909090909,2.47523897727273,0.0206242852023951,6.52334676827144,3.23258475136221,0.00503753999514251,0.249162234098117,0.00264517552809248,0.660274988858162,1.51653967640372,1.5893931619945
27,Abr.1994,2.17975,2.48099145,0.0210549976146202,4.53954837090177,3.23156032170819,0.00513522746012675,0.250675636823644,0.00261940125588499,0.649973163167939,1.51515678110424,1.57671261116918
28,May.1994,2.18363636363636,2.54000581818182,0.0210511555349114,3.18257933689837,3.28176546248304,0.00514159727722242,0.252009413107637,0.00259528549642312,0.659310496267018,1.54475612532461,1.58124301882359
29,Jun.1994,2.18880952380952,2.58804838095238,0.0213076555247121,2.62132877102937,3.33692085901788,0.00520302729820653,0.252831114426087,0.0026343249212017,0.651295719287507,1.59084333212891,1.58175912717911
30,Jul.1994,2.195,2.6779,0.0222848024145152,2.35262593783494,3.39137225319512,0.00522010035910485,0.254042105019502,0.00267970328274273,0.64541738951454,1.65600386275161,1.58770917797171
31,Ago.1994,2.22840909090909,2.71553931818182,0.0223180545244662,2.47876428354738,3.43754800427981,0.00531294635793599,0.259425026299692,0.00273483742426037,0.658883265104252,1.69080176250348,1.61765578786633
